Sam-S,Sam-S-PA-633,1
CG15100,CG15100-PA-273,2
CG1753,CG1753-PA-1423,8
CG3328,CG3328-PA-142,1
Oatp74D,Oatp74D-PA-1701,9
Bet1,Bet1-PA-294,105
Atg6,Atg6-PA-366,1
CG42258,CG42258-PC-241,2
HLHm7,HLHm7-PA-203,1
pyd,pyd-PA-3775,4
e,e-PA-1453,1
zf30C,zf30C-PA-2193,52
px,px-PA-4632,2
CG10375,CG10375-PA-647,4
Cand1,Cand1-PA-3370,274
Ugt86Di,Ugt86Di-PA-1161,1
Rpn11,Rpn11-PA-128,1
Rpn1,Rpn1-PA-1206,1
Cdc27,Cdc27-PA-1806,4
SCAP,SCAP-PA-2275,2
CG11367,CG11367-PA-78,1
CG15465,CG15465-PA-445,2
faf,faf-PA-7674,94
Hsf,Hsf-PA-1770,5
CG14882,CG14882-PA-104,11
CG12096,CG12096-PA-187,2
smg,smg-PD-3033,1
rtet,rtet-PA-1407,155
CG4617,CG4617-PA-1158,13
l(1)1Bi,l(1)1Bi-PA-2139,689
mod(mdg4),mod(mdg4)-PE-1671,7
sesB,sesB-PA-697,52
CG7839,CG7839-PA-2350,7
Cht8,Cht8-PA-433,1
CG9752,CG9752-PA-691,4
park,park-PB-1425,32
Ppn,Ppn-PE-7097,3
Pros25,Pros25-PA-351,467
CG17834,CG17834-PA-618,1
alpha-Est10,alpha-Est10-PB-1635,1
Trc8,Trc8-PA-1968,5
CG13322,CG13322-PA-800,1
CG7896,CG7896-PA-3831,18
CG2658,CG2658-PA-2199,1
CG5780,CG5780-PB-399,54
obst-B,obst-B-PA-417,115
cindr,cindr-PA-1248,127
mod(mdg4),mod(mdg4)-PF-1398,103
Nsf2,Nsf2-PA-2011,39
CG43366,CG43366-PB-6390,27
CG16892,CG16892-PA-558,29
CG8311,CG8311-PA-236,1
CG33145,CG33145-PA-171,1
Pdk1,Pdk1-PA-750,5
CG5840,CG5840-PA-571,1
rod,rod-PA-3052,1
CycH,CycH-PA-320,111
Edem1,Edem1-PA-2307,1
CG1667,CG1667-PA-792,58
CG5013,CG5013-PA-610,3
CG8965,CG8965-PA-408,1
Acp53Ea,Acp53Ea-PA-81,1
Pdi,Pdi-PA-969,2049
Fib,Fib-PA-730,1
dsx,dsx-PA-364,4
Glycogenin,Glycogenin-PB-698,1
MRP,MRP-PA-3795,13
Rpb8,Rpb8-PA-400,3
Rab8,Rab8-PA-226,1
SA-2,SA-2-PC-2631,1
CG5555,CG5555-PA-982,3
CG9940,CG9940-PA-1845,24
26-29-p,26-29-p-PA-1609,14
Myt1,Myt1-PA-882,1
Cortactin,Cortactin-PA-285,132
CG32473,CG32473-PA-886,4
Tsp42Ea,Tsp42Ea-PA-117,34
CG18004,CG18004-PA-498,44
Hexo2,Hexo2-PA-1653,4
mRpL2,mRpL2-PA-712,37
CG1418,CG1418-PA-491,37
CG1461,CG1461-PA-1230,5
CG15209,CG15209-PA-151,19
ds,ds-PA-8653,2
CG12909,CG12909-PA-105,53
Tak1,Tak1-PA-1227,2
sol,sol-PB-3657,6
Pect,Pect-PA-148,3
btz,btz-PA-1366,5
CG11309,CG11309-PA-960,25
CG5484,CG5484-PA-734,2
CG5704,CG5704-PA-853,46
SpdS,SpdS-PA-714,317
CG17807,CG17807-PA-222,3
Gdh,Gdh-PA-1561,1
Nap1,Nap1-PA-108,64
CG30183,CG30183-PA-3015,19
CG10254,CG10254-PA-819,1
CG32750,CG32750-PA-177,1
CG42668,CG42668-PD-846,8
CG4933,CG4933-PA-917,1
CG9281,CG9281-PB-1416,32
Surf4,Surf4-PA-753,140
isopeptidase-T-3,isopeptidase-T-3-PA-1535,4
CG2145,CG2145-PA-1213,3
CG1575,CG1575-PA-1674,68
MED1,MED1-PA-3915,39
CG18048,CG18048-PA-136,10
Gga,Gga-PB-1898,188
sec8,sec8-PA-1934,7
Prosbeta1,Prosbeta1-PA-382,8
CG30047,CG30047-PA-2313,1
Prosbeta2,Prosbeta2-PA-463,57
Osbp,Osbp-PA-1723,24
CG13850,CG13850-PA-183,19
CG4542,CG4542-PA-1034,1
Su(var)3-3,Su(var)3-3-PA-733,2
Vha55,Vha55-PA-837,49
Fur2,Fur2-PA-4158,63
Rab40,Rab40-PA-9,7
CG34313,CG34313-PA-652,1
CG8460,CG8460-PA-756,9
CG14103,CG14103-PA-160,14
CG3386,CG3386-PA-807,88
tst,tst-PA-2232,2
PP2A-B',PP2A-B'-PA-1756,11
CG7458,CG7458-PA-1487,1
Spc105R,Spc105R-PA-4509,18
Pak,Pak-PA-1509,4
Hsp23,Hsp23-PA-222,69
ECSIT,ECSIT-PA-375,12
RpL3,RpL3-PA-232,1
CG5044,CG5044-PA-469,12
CG7987,CG7987-PA-2299,5
bocksbeutel,bocksbeutel-PA-417,1
CG1749,CG1749-PA-1192,2
Pcl,Pcl-PA-2242,6
CG32104,CG32104-PB-2009,9
CG14667,CG14667-PB-903,61
CG3499,CG3499-PB-1801,3
CG1598,CG1598-PA-610,3
Nup154,Nup154-PA-2551,4
Sop2,Sop2-PA-945,23
Sema-5c,Sema-5c-PA-1501,1
mud,mud-PH-6072,1
Slu7,Slu7-PA-1707,282
CG8777,CG8777-PA-1779,1
CG10576,CG10576-PA-1007,1
mys,mys-PA-1975,42
sofe,sofe-PA-1179,2
oys,oys-PA-1768,2
pen,pen-PA-561,1
CG4951,CG4951-PB-1086,26
CG14945,CG14945-PA-1426,1
blot,blot-PA-742,1
neo,neo-PA-1536,18
CG5104,CG5104-PB-64,2
CG10803,CG10803-PA-1047,4
CG12531,CG12531-PA-410,1
Myo61F,Myo61F-PA-525,4
grp,grp-PA-982,4
Ac76E,Ac76E-PA-2732,1
ds,ds-PA-10583,5
CG33337,CG33337-PB-464,1
CG11151,CG11151-PA-219,39
blue,blue-PA-4834,1
Strn-Mlck,Strn-Mlck-PB-1854,1
CG16952,CG16952-PA-2424,3
l(2)gl,l(2)gl-PA-2292,3
Ance-2,Ance-2-PA-1677,1
Bem46,Bem46-PA-807,47
Fancd2,Fancd2-PA-508,1
nej,nej-PB-8850,1
CG32473,CG32473-PA-1734,7
CG4538,CG4538-PA-63,1
Past1,Past1-PA-1144,1
Pdi,Pdi-PA-144,128
trx,trx-PA-10792,1
128up,128up-PA-562,20
CG5708,CG5708-PA-402,205
CG5087,CG5087-PA-623,1
Pdp,Pdp-PA-808,7
CG31109,CG31109-PA-91,9
RhoL,RhoL-PA-60,2
CG8290,CG8290-PB-3094,1
CG8121,CG8121-PA-745,1
eIF6,eIF6-PA-621,6
Sgs5,Sgs5-PA-52,223
crn,crn-PA-667,2
CG7692,CG7692-PA-3925,1
Spt6,Spt6-PA-4942,65
Hrd3,Hrd3-PA-471,1
CG14339,CG14339-PA-1891,1
pot,pot-PA-2094,9
Nc73EF,Nc73EF-PA-2308,1
CG5987,CG5987-PA-2010,1
jim,jim-PB-1473,1
Cp190,Cp190-PA-1569,3
GIIIspla2,GIIIspla2-PB-381,5
su(s),su(s)-PA-2535,1
RpL36,RpL36-PA-201,10524
CG2104,CG2104-PA-766,7
Atg2,Atg2-PA-3616,2
CG7101,CG7101-PA-788,1
CG12713,CG12713-PA-162,1
CG3570,CG3570-PA-801,80
zwilch,zwilch-PA-1741,1
dgt6,dgt6-PA-822,2
Spn100A,Spn100A-PA-1062,15
CG6904,CG6904-PA-1386,21
awd,awd-PA-269,1
awd,awd-PA-268,208
PSR,PSR-PA-1173,20
awd,awd-PA-267,1
awd,awd-PA-261,2914
CG31467,CG31467-PA-975,3
CG6785,CG6785-PA-705,1
Nmda1,Nmda1-PA-690,13
CG8481,CG8481-PA-112,2
CG7728,CG7728-PA-2805,44
Prosbeta1,Prosbeta1-PA-399,55
Ide,Ide-PB-1650,9
Rassf,Rassf-PA-2200,22
CG13807,CG13807-PA-418,41
CG9293,CG9293-PA-672,118
CG4980,CG4980-PA-67,1
CG3808,CG3808-PA-1701,6
Pp1alpha-96A,Pp1alpha-96A-PA-633,5
MtnA,MtnA-PA-11,29
CG4036,CG4036-PA-293,52
CG10082,CG10082-PA-1916,2
Argk,Argk-PA-1134,867
rgn,rgn-PA-426,8
yki,yki-PD-598,2
bcd,bcd-PD-595,1
Mnn1,Mnn1-PA-1079,21
CG31233,CG31233-PA-110,1
tgo,tgo-PA-114,1
CG3313,CG3313-PA-441,1
CG5385,CG5385-PA-550,1
poe,poe-PA-3232,5
IntS6,IntS6-PA-3711,6
grass,grass-PA-534,36
CG7872,CG7872-PA-780,1
Pros54,Pros54-PA-903,1509
Cog3,Cog3-PA-1206,2
grass,grass-PA-538,35
CG5498,CG5498-PB-898,3
CG8814,CG8814-PA-70,3
desat1,desat1-PA-750,210
mRpL39,mRpL39-PA-385,89
row,row-PA-1417,1
CG16986,CG16986-PA-236,11
Bre1,Bre1-PA-2691,2
CG11055,CG11055-PA-1758,2
mbm,mbm-PA-948,4
Khc,Khc-PA-1902,4
vret,vret-PA-643,3
RpS18,RpS18-PA-87,9147
CG11877,CG11877-PA-201,5
Sox15,Sox15-PA-825,8
Mgstl,Mgstl-PB-18,1
CG10992,CG10992-PA-747,57
Dbx,Dbx-PC-1128,1
CG6766,CG6766-PA-326,6
Ir60a,Ir60a-PA-591,1
CG8312,CG8312-PA-1908,9
CG5850,CG5850-PA-480,1
ik2,ik2-PA-940,8
T48,T48-PA-252,10
CG5630,CG5630-PA-196,3
PH4alphaPV,PH4alphaPV-PA-540,1
CG3306,CG3306-PA-681,1
CG12393,CG12393-PA-317,12
pnt,pnt-PB-654,5
nej,nej-PB-9637,10
CG15814,CG15814-PA-112,3
vps2,vps2-PA-411,10
Clic,Clic-PA-493,1
m2,m2-PA-87,14
tgo,tgo-PA-987,21
CG12263,CG12263-PA-2202,5
Acf1,Acf1-PA-3264,2
shg,shg-PA-4210,3
CG33643,CG33643-PA-378,1
CG5412,CG5412-PA-513,71
CG42492,CG42492-PA-818,2
CG8677,CG8677-PA-7888,282
CG4627,CG4627-PA-571,12
Ance,Ance-PA-1341,11
CG10321,CG10321-PA-2394,34
ImpE1,ImpE1-PA-3829,8
gammaTub23C,gammaTub23C-PA-442,1
CG4096,CG4096-PB-2182,2
trr,trr-PC-5178,1
Gtp-bp,Gtp-bp-PA-1737,220
CG8005,CG8005-PA-714,20
l(2)01810,l(2)01810-PA-1188,4
CG14314,CG14314-PA-336,1
p115,p115-PA-2232,21
DNApol-delta,DNApol-delta-PA-40,1
CG1427,CG1427-PC-1162,3
CG3011,CG3011-PA-1330,3
CG5126,CG5126-PA-1035,21
cnn,cnn-PA-2370,5
CG2263,CG2263-PA-1248,1
CG9312,CG9312-PA-326,3
CG3476,CG3476-PA-132,1
CG16888,CG16888-PA-295,3
Nsf2,Nsf2-PA-840,5
mahj,mahj-PA-3361,5
ade3,ade3-PA-3528,1
Tal,Tal-PA-249,71
CG3702,CG3702-PA-1822,2081
Pkc98E,Pkc98E-PA-1788,13
CG31533,CG31533-PA-1780,1
CG7903,CG7903-PA-325,27
mus209,mus209-PA-286,5
ade3,ade3-PA-3527,3
CG8889,CG8889-PA-96,4
Bap55,Bap55-PA-990,2763
DNApol-alpha73,DNApol-alpha73-PC-1011,2
Klp10A,Klp10A-PA-921,1
CG6845,CG6845-PC-667,3
CG8192,CG8192-PA-573,1
Vha68-1,Vha68-1-PA-1688,6
CG42824,CG42824-PA-90,1
mod(mdg4),mod(mdg4)-PL-1299,1
CG43163,CG43163-PC-6902,2
Mt2,Mt2-PA-230,3
mus209,mus209-PA-117,4
CG8944,CG8944-PB-1887,1
CG10627,CG10627-PA-475,1
CG34293,CG34293-PA-66,16
CG8446,CG8446-PB-386,1
NtR,NtR-PA-1488,1
CG9996,CG9996-PB-765,3
Git,Git-PA-1919,2
CG9996,CG9996-PB-760,5
Bj1,Bj1-PA-249,6
CG11200,CG11200-PA-273,8
Fbxl4,Fbxl4-PA-1791,6
CG1575,CG1575-PA-823,6
betaTub56D,betaTub56D-PA-993,774
CG2774,CG2774-PA-492,12
CG11788,CG11788-PA-732,4
nAcRbeta-96A,nAcRbeta-96A-PA-1221,1
CG15925,CG15925-PA-319,1
CG8801,CG8801-PA-1084,4
yuri,yuri-PB-736,25
CG14543,CG14543-PA-412,35
Tim9b,Tim9b-PB-200,4
pch2,pch2-PA-1105,1
stck,stck-PA-249,3
CG9171,CG9171-PC-628,1
CG11266,CG11266-PA-1047,14
Spindly,Spindly-PB-1219,3
CG14135,CG14135-PB-356,9
par-1,par-1-PA-1494,71
Myb,Myb-PA-435,16
shep,shep-PA-1068,1
HERC2,HERC2-PC-14664,132
CG18178,CG18178-PA-406,224
Upf3,Upf3-PB-103,1
M6,M6-PA-615,7
Dmn,Dmn-PA-208,8
CG5342,CG5342-PB-1734,2
CG12299,CG12299-PA-1323,1
ver,ver-PA-27,1
CG43444,CG43444-PA-8017,23
pum,pum-PA-4284,4
hep,hep-PA-3015,13
homer,homer-PA-645,2
l(2)dtl,l(2)dtl-PA-2274,51
Pis,Pis-PA-187,3
CG1663,CG1663-PA-570,1
CG4459,CG4459-PA-1779,6
CG7818,CG7818-PA-657,154
CG17294,CG17294-PA-636,3
Eip78C,Eip78C-PA-2298,30
ema,ema-PA-1045,1
CG6966,CG6966-PB-1233,5
CoRest,CoRest-PE-1254,31
mip130,mip130-PA-2404,2
CG1542,CG1542-PA-196,1
chb,chb-PA-4455,2
CG6767,CG6767-PA-787,18
CG33214,CG33214-PA-1914,10
lin-52,lin-52-PA-223,3
Eip71CD,Eip71CD-PA-646,2
chas,chas-PA-1512,1
Rel,Rel-PA-2456,24
Myd88,Myd88-PA-1438,33
CG6927,CG6927-PA-116,2
CG2712,CG2712-PA-988,2
Cyp9f2,Cyp9f2-PA-1247,9
th,th-PA-454,5
Smr,Smr-PA-7836,1
th,th-PA-453,3
Nnf1a,Nnf1a-PA-343,8
CG5902,CG5902-PA-144,74
wah,wah-PD-3704,3
Ptpmeg,Ptpmeg-PG-2877,12
chp,chp-PA-3913,2
mRpL2,mRpL2-PA-551,5
CG30381,CG30381-PB-477,2
Hsf,Hsf-PA-693,2
CG18213,CG18213-PB-2538,85
Tango13,Tango13-PB-1222,5
CG5190,CG5190-PA-900,16
CG6178,CG6178-PA-1188,32
fz4,fz4-PA-1491,18
CG32176,CG32176-PA-102,10
Atg5,Atg5-PA-381,116
CG10077,CG10077-PA-2287,10
CG8950,CG8950-PA-2515,13
Rrp46,Rrp46-PA-635,4
primo-1,primo-1-PA-363,2
RpL7-like,RpL7-like-PA-526,3
Plap,Plap-PA-1797,7
Ip259,Ip259-PA-528,54
CTPsyn,CTPsyn-PA-1188,19
CG15861,CG15861-PA-498,10
CG9114,CG9114-PA-1552,5
CG14414,CG14414-PD-154,5
CG10188,CG10188-PA-3502,5
CG30283,CG30283-PB-330,1
CG7016,CG7016-PA-1036,58
CG7906,CG7906-PA-154,1
p47,p47-PA-573,45
RhoGAP71E,RhoGAP71E-PC-2646,29
Spps,Spps-PA-2411,19
ebd1,ebd1-PA-522,1
CG11486,CG11486-PA-1550,11
armi,armi-PB-3280,1
Cp190,Cp190-PA-213,1
AP-1sigma,AP-1sigma-PA-12,63
CG14711,CG14711-PA-1060,15
CG11319,CG11319-PA-688,1
Aats-ile,Aats-ile-PA-2941,3
CG14442,CG14442-PA-2780,13
sds22,sds22-PA-421,3
CG7627,CG7627-PA-3870,59
CG8545,CG8545-PA-1878,198
hay,hay-PA-313,1
MED24,MED24-PA-2259,22
Pdp1,Pdp1-PB-771,1
Est-P,Est-P-PA-370,1
CG8735,CG8735-PA-222,7
Sap130,Sap130-PA-3051,81
Sply,Sply-PA-1548,25
bocksbeutel,bocksbeutel-PA-563,2
FLASH,FLASH-PA-1627,2
isopeptidase-T-3,isopeptidase-T-3-PA-1633,42
tna,tna-PA-2496,8
CG10083,CG10083-PA-1338,193
Eaf,Eaf-PA-728,1
Nelf-A,Nelf-A-PA-2835,17
CG8300,CG8300-PA-132,1
betaCop,betaCop-PA-2700,18
CG9267,CG9267-PA-453,3
CG12702,CG12702-PA-1690,9
Gld,Gld-PA-793,2
Aats-thr,Aats-thr-PA-636,13
CG2321,CG2321-PA-304,1
lft,lft-PA-682,1
CG1092,CG1092-PA-356,1
CG1092,CG1092-PA-355,11
eIF2B-epsilon,eIF2B-epsilon-PA-1904,1
CG11779,CG11779-PA-879,27
mus101,mus101-PA-4014,33
CG17221,CG17221-PA-822,20
Zasp52,Zasp52-PI-3208,2
CG13690,CG13690-PA-433,1
Lkr,Lkr-PA-1168,1
CG10347,CG10347-PA-580,58
CG8545,CG8545-PA-1251,17
Spc105R,Spc105R-PA-4296,52
CG7840,CG7840-PA-793,4
CG7840,CG7840-PA-792,8
CG13204,CG13204-PA-1735,5
CG7766,CG7766-PA-1995,1
Brd8,Brd8-PA-2313,2
CG1440,CG1440-PA-1224,2
Tango6,Tango6-PA-2591,5
CG8485,CG8485-PA-2268,3
Cap-D3,Cap-D3-PA-3655,22
CG6420,CG6420-PA-2229,1
mfrn,mfrn-PA-85,1
Smr,Smr-PA-10207,9
granny-smith,granny-smith-PB-1216,3
NTPase,NTPase-PA-835,5
Actn,Actn-PA-2581,1
Slh,Slh-PC-1737,20
CG15460,CG15460-PC-312,2
CG16771,CG16771-PA-46,1
CG1824,CG1824-PA-576,1
RnrS,RnrS-PA-496,17
Reg-2,Reg-2-PA-721,74
WDR79,WDR79-PA-313,3
Bap170,Bap170-PA-5029,2
CG7523,CG7523-PA-337,1
psq,psq-PA-1621,1
CG34422,CG34422-PB-1585,1
rasp,rasp-PA-625,4
CG15745,CG15745-PB-72,1
Lhr,Lhr-PA-693,11
CG31467,CG31467-PA-1171,2
CG32533,CG32533-PA-2047,1
B-H1,B-H1-PA-168,1
jim,jim-PB-1983,9
CG10778,CG10778-PA-517,2
Spc25,Spc25-PA-279,33
spin,spin-PA-207,1
wupA,wupA-PA-72,13
fliI,fliI-PA-1230,1
mei-P26,mei-P26-PA-2793,1
CG10098,CG10098-PA-684,483
CG3508,CG3508-PA-880,42
CG5590,CG5590-PA-540,42
CG8209,CG8209-PA-302,16
CG5846,CG5846-PA-278,1
Rhp,Rhp-PA-1368,7
CkIIalpha-i3,CkIIalpha-i3-PA-1071,223
Mlc-c,Mlc-c-PA-364,2
CG4041,CG4041-PB-429,1
Tim9b,Tim9b-PB-331,2
CG18766,CG18766-PA-853,2
CG5451,CG5451-PA-1418,2
Cht3,Cht3-PA-5926,2
Su(z)12,Su(z)12-PA-890,1
Dys,Dys-PA-3525,37
mask,mask-PA-10935,2
CG2263,CG2263-PA-1472,2
Bre1,Bre1-PA-1248,8
CG7806,CG7806-PA-2336,1
rin,rin-PA-1803,66
Wnt2,Wnt2-PA-81,2
CG32250,CG32250-PA-87,4
CG3680,CG3680-PA-579,1
Bx42,Bx42-PA-185,16
Bx,Bx-PA-102,1
Jon66Ci,Jon66Ci-PA-646,1
CG31950,CG31950-PA-237,4
nej,nej-PB-9655,61
modSP,modSP-PA-1130,1
scaf6,scaf6-PA-852,5
CG16820,CG16820-PA-444,79
CG10383,CG10383-PA-1081,3
smt3,smt3-PA-130,86
Sep1,Sep1-PA-1035,45
CG5397,CG5397-PA-1531,4
CG34050,CG34050-PA-131,5
CG7288,CG7288-PA-1257,41
lama,lama-PA-1347,28
Srp14,Srp14-PB-162,8
Rrp1,Rrp1-PA-1316,21
disp,disp-PA-2910,27
CG14411,CG14411-PA-1719,16
RpS16,RpS16-PA-218,44
CG6878,CG6878-PA-73,2
CG33158,CG33158-PB-3009,1
CG8605,CG8605-PA-2104,10
Ef2b,Ef2b-PA-1062,747
CG6928,CG6928-PA-1766,2
CG2747,CG2747-PA-5335,140
CG34195,CG34195-PA-618,9
Bx42,Bx42-PA-1284,198
CG10226,CG10226-PA-3788,1
borr,borr-PA-274,1
Vps25,Vps25-PA-321,92
Traf4,Traf4-PA-697,7
PH4alphaNE3,PH4alphaNE3-PA-1399,1
Gen,Gen-PA-460,1
CG5721,CG5721-PA-546,33
Dim1,Dim1-PA-132,96
Spn,Spn-PB-5553,4
Aats-glupro,Aats-glupro-PA-4492,85
CG34057,CG34057-PA-951,23
VhaM9.7-b,VhaM9.7-b-PA-159,11
5-HT1A,5-HT1A-PA-139,13
eIF2B-epsilon,eIF2B-epsilon-PA-265,1
CG6418,CG6418-PB-534,3
RagC,RagC-PA-1111,6
Spt6,Spt6-PA-4033,3
clt,clt-PA-1381,15
TfIIA-L,TfIIA-L-PA-37,1
RpS13,RpS13-PA-222,346
CG32104,CG32104-PB-3256,1
mit(1)15,mit(1)15-PB-977,1
mit(1)15,mit(1)15-PB-970,3
Tis11,Tis11-PA-1035,1
CG11134,CG11134-PA-493,4
Atg4,Atg4-PA-741,7
CG31064,CG31064-PA-1347,1
CG34278,CG34278-PA-167,2
CG9377,CG9377-PA-255,1
dnk,dnk-PA-214,20
CG7510,CG7510-PA-1281,2
Pino,Pino-PA-310,2
CG43179,CG43179-PA-102,18
CadN,CadN-PA-9042,5
hpo,hpo-PA-1132,11
CG16989,CG16989-PA-1770,3
Rpn7,Rpn7-PA-107,2
dmrt93B,dmrt93B-PA-448,1
CG14285,CG14285-PA-555,4
CG9083,CG9083-PB-446,2
CG3335,CG3335-PA-428,1
Pep,Pep-PB-873,712
Eno,Eno-PA-202,92
yemalpha,yemalpha-PA-2284,4
plx,plx-PA-3291,1
Anxb11,Anxb11-PA-645,303
Cep97,Cep97-PB-1527,2
CG12814,CG12814-PB-1103,2
ste24b,ste24b-PA-1302,12
CG32532,CG32532-PA-990,2
mim,mim-PB-2335,416
chif,chif-PA-4856,1
CG13272,CG13272-PA-88,2
nimA,nimA-PE-1534,1
dom,dom-PA-9188,1
dup,dup-PA-1321,1
CG9932,CG9932-PA-1080,2
Alr,Alr-PA-187,3
SpdS,SpdS-PA-697,2
hdc,hdc-PC-3174,11
CG14476,CG14476-PA-2681,15
CG30007,CG30007-PB-2621,1
CG32576,CG32576-PA-57,3
Grd,Grd-PA-316,1
drpr,drpr-PA-1602,19
CG1868,CG1868-PA-993,2
CG4622,CG4622-PA-732,5
MTA1-like,MTA1-like-PA-2313,11
CG16908,CG16908-PA-2499,19
RhoGAP5A,RhoGAP5A-PA-1390,1
CG5339,CG5339-PA-821,4
CG1513,CG1513-PA-2305,3
Hop,Hop-PA-475,3
alpha4GT1,alpha4GT1-PA-607,1
Mcm3,Mcm3-PA-343,1
CG9416,CG9416-PA-2487,12
CG9068,CG9068-PA-1647,8
CG5045,CG5045-PA-493,67
CG17593,CG17593-PA-418,29
Aats-val,Aats-val-PA-1935,8
CG6724,CG6724-PA-499,10
Vps36,Vps36-PA-711,2
CG7903,CG7903-PA-127,3
CG7044,CG7044-PA-1006,1
140up,140up-PA-743,3
Rga,Rga-PA-956,3
CG4949,CG4949-PA-480,5
CG7730,CG7730-PC-1431,10
CG34422,CG34422-PA-4138,8
CG7131,CG7131-PA-621,1
Updo,Updo-PA-895,2
rempA,rempA-PB-4218,12
Mio,Mio-PA-1718,11
Myo95E,Myo95E-PB-3554,1
RpL4,RpL4-PA-725,9
CG10340,CG10340-PA-330,1
CG7806,CG7806-PA-4413,7
abs,abs-PA-996,1
RpL35A,RpL35A-PA-450,18361
clu,clu-PA-4083,21
Aats-his,Aats-his-PA-666,3
Hil,Hil-PA-1206,1
CG11537,CG11537-PA-1669,1
Arf72A,Arf72A-PA-384,68
CG11771,CG11771-PA-960,7
colt,colt-PA-696,20
dmt,dmt-PA-2059,2
Mtor,Mtor-PA-5277,1
Gcn2,Gcn2-PA-253,1
CG11122,CG11122-PA-8320,2
Rpn1,Rpn1-PA-2517,194
CG14629,CG14629-PA-780,9
yellow-d,yellow-d-PA-698,3
rtGEF,rtGEF-PA-849,3
Ten-a,Ten-a-PD-1894,1
CG42494,CG42494-PA-149,1
CG5642,CG5642-PA-1216,4
KrT95D,KrT95D-PA-3504,41
CG5214,CG5214-PA-1230,430
ft,ft-PA-12417,15
CG11961,CG11961-PA-2133,94
CG2200,CG2200-PA-52,3
CG1969,CG1969-PA-176,1
CG31109,CG31109-PA-185,75
CG10195,CG10195-PB-595,9
glec,glec-PA-363,5
sba,sba-PC-3393,5
mab-21,mab-21-PA-1,11
Rrp42,Rrp42-PA-658,5
CG6673,CG6673-PA-528,4
CG4936,CG4936-PA-397,4
CG13993,CG13993-PA-81,17
CG6388,CG6388-PA-624,44
l(1)dd4,l(1)dd4-PA-2685,1
CG4050,CG4050-PA-2451,26
Psi,Psi-PB-240,1
E(var)3-9,E(var)3-9-PA-1435,1010
CG8010,CG8010-PA-1117,2
CG30286,CG30286-PB-678,1
CG32702,CG32702-PB-10749,173
Vha68-2,Vha68-2-PA-1608,39
CG3909,CG3909-PA-456,65
S6kII,S6kII-PA-2046,2
mRpS18A,mRpS18A-PA-345,43
CG34398,CG34398-PA-3139,1
Cypl,Cypl-PA-456,187
CG42724,CG42724-PC-1325,18
Mcm3,Mcm3-PA-1467,808
Got2,Got2-PA-1119,349
CG8290,CG8290-PB-3111,3
CG4552,CG4552-PA-1983,3
l(1)G0004,l(1)G0004-PA-543,1
mRpL15,mRpL15-PA-535,12
CG4806,CG4806-PA-1072,9
CG16854,CG16854-PB-1294,1
Rpb8,Rpb8-PA-394,26
CG13369,CG13369-PA-91,41
cdi,cdi-PA-3085,58
CG2976,CG2976-PA-159,28
CG7745,CG7745-PA-687,1
Pld,Pld-PA-2597,7
CG8177,CG8177-PA-3432,1
Git,Git-PA-1797,17
ash2,ash2-PB-145,2
fray,fray-PA-1372,1
rumi,rumi-PA-931,31
CG1667,CG1667-PA-938,22
CG7837,CG7837-PA-2761,51
borr,borr-PA-718,2
La,La-PA-537,28
La,La-PA-1141,7
CG31324,CG31324-PA-576,3
CG16854,CG16854-PB-1125,8
CG9521,CG9521-PA-1539,1
PGRP-LE,PGRP-LE-PA-672,12
CG31755,CG31755-PB-3108,3
CG13384,CG13384-PB-498,25
CG32486,CG32486-PD-685,2
alpha-Man-II,alpha-Man-II-PA-2067,1
vps2,vps2-PA-336,12
CG7182,CG7182-PA-605,1
CG10721,CG10721-PA-1068,9
CG11253,CG11253-PA-614,3
CG11178,CG11178-PA-1473,6
CG14223,CG14223-PA-408,5
Ars2,Ars2-PA-2686,4
yellow-g2,yellow-g2-PA-1086,8
enc,enc-PA-3429,1
Hs2st,Hs2st-PA-973,1
CG18549,CG18549-PA-924,54
CG10932,CG10932-PA-414,2
shn,shn-PA-7036,1
CG13630,CG13630-PA-808,35
CG7630,CG7630-PA-99,858
CG43293,CG43293-PA-65,1
mars,mars-PA-2217,12
CG11456,CG11456-PA-1252,20
CG5484,CG5484-PA-957,8
Fen1,Fen1-PA-198,695
CG2201,CG2201-PA-43,3
DNApol-alpha73,DNApol-alpha73-PC-1587,10
Egm,Egm-PA-1741,32
CG8712,CG8712-PA-162,5
scrib,scrib-PJ-5511,4
CG8818,CG8818-PA-339,184
CG11170,CG11170-PB-1006,438
CG11241,CG11241-PA-1277,1
CG34349,CG34349-PC-2352,5
U3-55K,U3-55K-PA-1071,94
CG13344,CG13344-PA-669,4
Faa,Faa-PA-469,5
CG10069,CG10069-PA-767,1
danr,danr-PA-993,9
cin,cin-PA-297,6
SRm160,SRm160-PA-2181,1
mdy,mdy-PA-1327,2
CG14490,CG14490-PA-458,80
CG2493,CG2493-PA-828,52
CG32442,CG32442-PA-331,1
knrl,knrl-PA-1492,1
CG17002,CG17002-PB-575,85
pgant6,pgant6-PA-1554,15
CG17896,CG17896-PA-1371,146
sei,sei-PA-1439,1
CG5262,CG5262-PA-1209,12
pic,pic-PA-258,1
CG6241,CG6241-PA-2364,132
CG6241,CG6241-PA-2363,3
Ubp64E,Ubp64E-PD-4603,2
Rya-r44F,Rya-r44F-PA-11664,1
CG4622,CG4622-PA-757,2
